participant,nDistract,redundant,response,setSize,targetColor,targetOrient,targetPosition,targetShape,trialType,overinformative
participant009,distractors2,colorredundantlowfreq,jade square,setsize09,jade,NA,four,square,crit,TRUE
participant009,distractors2,colorredundantlowfreq,jade square,setsize09,jade,NA,nine,square,crit,TRUE
participant009,distractors3,colorredundantlowfreq,teal hexagon,setsize09,teal,NA,eight,hexagon,crit,TRUE
participant009,distractors3,colorredundantlowfreq,teal hexagon,setsize09,teal,NA,one,hexagon,crit,TRUE
participant009,distractors4,colorredundantlowfreq,jade hexagon,setsize09,jade,NA,three,hexagon,crit,TRUE
participant009,distractors4,colorredundantlowfreq,pentagon,setsize09,jade,NA,four,pentagon,crit,FALSE
participant010,distractors0,colorredundant,blue hexagon,setsize16,blue,NA,three,hexagon,crit,TRUE
participant010,distractors0,colorredundant,green circle,setsize16,green,NA,fifteen,circle,crit,TRUE
participant010,distractors1,colorredundant,blue hexagon,setsize16,blue,NA,four,pentagon,crit,TRUE
participant010,distractors1,colorredundant,green circle,setsize16,green,NA,one,circle,crit,TRUE
participant010,distractors2,colorredundant,green circle,setsize16,green,NA,ten,circle,crit,TRUE
participant010,distractors2,colorredundant,green hexagon,setsize16,green,NA,four,hexagon,crit,TRUE
participant010,distractors3,colorredundant,blue circle,setsize16,blue,NA,twelve,circle,crit,TRUE
participant010,distractors3,colorredundant,green hexagon,setsize16,green,NA,two,pentagon,crit,TRUE
participant010,distractors4,colorredundant,blue hexagon,setsize16,blue,NA,nine,pentagon,crit,TRUE
participant010,distractors4,colorredundant,green circle,setsize16,green,NA,eleven,circle,crit,TRUE
participant010,distractors0,colorredundant,blue square,setsize03,blue,NA,one,square,crit,TRUE
participant010,distractors0,colorredundant,green hexagon,setsize03,green,NA,two,hexagon,crit,TRUE
participant010,distractors1,colorredundant,blue hexagon,setsize03,blue,NA,three,hexagon,crit,TRUE
participant010,distractors1,colorredundant,blue hexagon,setsize03,blue,NA,two,hexagon,crit,TRUE
participant010,distractors0,colorredundant,blue hexagon,setsize06,blue,NA,two,hexagon,crit,TRUE
participant010,distractors0,colorredundant,green circle,setsize06,green,NA,six,circle,crit,TRUE
participant010,distractors1,colorredundant,blue circle,setsize06,blue,NA,six,circle,crit,TRUE
participant010,distractors1,colorredundant,green square,setsize06,green,NA,four,square,crit,TRUE
participant010,distractors2,colorredundant,blue square,setsize06,blue,NA,five,square,crit,TRUE
participant010,distractors2,colorredundant,green square,setsize06,green,NA,one,square,crit,TRUE
participant010,distractors3,colorredundant,green hexagon,setsize06,green,NA,one,hexagon,crit,TRUE
participant010,distractors3,colorredundant,green hexagon,setsize06,green,NA,two,pentagon,crit,TRUE
participant010,distractors4,colorredundant,blue circle,setsize06,blue,NA,five,circle,crit,TRUE
participant010,distractors4,colorredundant,green circle,setsize06,green,NA,two,circle,crit,TRUE
participant010,distractors0,colorredundant,blue hexagon,setsize09,blue,NA,seven,pentagon,crit,TRUE
participant010,distractors0,colorredundant,green hexagon,setsize09,green,NA,two,hexagon,crit,TRUE
participant010,distractors1,colorredundant,blue hexagon,setsize09,blue,NA,six,hexagon,crit,TRUE
participant010,distractors1,colorredundant,green hexagon,setsize09,green,NA,four,pentagon,crit,TRUE
participant010,distractors2,colorredundant,blue hexagon,setsize09,blue,NA,five,hexagon,crit,TRUE
participant010,distractors2,colorredundant,blue square,setsize09,blue,NA,four,square,crit,TRUE
participant010,distractors3,colorredundant,green hexagon,setsize09,green,NA,nine,pentagon,crit,TRUE
participant010,distractors3,colorredundant,green hexagon,setsize09,green,NA,seven,hexagon,crit,TRUE
participant010,distractors4,colorredundant,blue circle,setsize09,blue,NA,six,circle,crit,TRUE
participant010,distractors4,colorredundant,hexagon green,setsize09,green,NA,three,hexagon,crit,TRUE
participant011,distractors0,orientredundant,hexagon,setsize16,NA,horizontal,three,hexagon,crit,FALSE
participant011,distractors0,orientredundant,square,setsize16,NA,vertical,five,square,crit,FALSE
participant011,distractors1,orientredundant,circle,setsize16,NA,horizontal,five,circle,crit,FALSE
participant011,distractors1,orientredundant,circle,setsize16,NA,vertical,fourteen,circle,crit,FALSE
participant011,distractors2,orientredundant,circle,setsize16,NA,vertical,three,circle,crit,FALSE
participant011,distractors2,orientredundant,hexagon,setsize16,NA,horizontal,five,hexagon,crit,FALSE
participant011,distractors3,orientredundant,pentagon,setsize16,NA,vertical,eight,pentagon,crit,FALSE
participant011,distractors3,orientredundant,pentagon,setsize16,NA,vertical,fourteen,pentagon,crit,FALSE
participant011,distractors4,orientredundant,pentagon,setsize16,NA,vertical,seven,pentagon,crit,FALSE
participant011,distractors4,orientredundant,pentagon,setsize16,NA,horizontal,three,pentagon,crit,FALSE
participant011,distractors0,orientredundant,circle,setsize03,NA,horizontal,three,circle,crit,FALSE
participant011,distractors0,orientredundant,hexagon,setsize03,NA,horizontal,one,hexagon,crit,FALSE
participant011,distractors1,orientredundant,horizontal striped square,setsize03,NA,horizontal,two,square,crit,TRUE
participant011,distractors1,orientredundant,square,setsize03,NA,horizontal,three,square,crit,FALSE
participant011,distractors0,orientredundant,circle,setsize06,NA,vertical,four,circle,crit,FALSE
participant011,distractors0,orientredundant,hexagon,setsize06,NA,horizontal,four,hexagon,crit,FALSE
participant011,distractors1,orientredundant,circle,setsize06,NA,vertical,one,circle,crit,FALSE
participant011,distractors1,orientredundant,square,setsize06,NA,horizontal,three,square,crit,FALSE
participant011,distractors2,orientredundant,hexagon,setsize06,NA,vertical,one,hexagon,crit,FALSE
participant011,distractors2,orientredundant,pentagon,setsize06,NA,vertical,five,pentagon,crit,FALSE
participant011,distractors3,orientredundant,pentagon,setsize06,NA,horizontal,three,pentagon,crit,FALSE
participant011,distractors3,orientredundant,square,setsize06,NA,vertical,four,square,crit,FALSE
participant011,distractors4,orientredundant,hexagon horizontal striped,setsize06,NA,horizontal,two,hexagon,crit,TRUE
participant011,distractors4,orientredundant,pentagon,setsize06,NA,horizontal,three,pentagon,crit,FALSE
participant011,distractors0,orientredundant,circle,setsize09,NA,horizontal,four,circle,crit,FALSE
participant011,distractors0,orientredundant,square,setsize09,NA,vertical,nine,square,crit,FALSE
participant011,distractors1,orientredundant,circle,setsize09,NA,vertical,six,circle,crit,FALSE
participant011,distractors1,orientredundant,square,setsize09,NA,vertical,two,square,crit,FALSE
participant011,distractors2,orientredundant,circle square vertical striped,setsize09,NA,vertical,one,square,crit,TRUE
participant011,distractors2,orientredundant,horizontal striped hexagon,setsize09,NA,horizontal,five,hexagon,crit,TRUE
participant011,distractors3,orientredundant,hexagon,setsize09,NA,vertical,eight,hexagon,crit,FALSE
participant011,distractors3,orientredundant,hexagon,setsize09,NA,horizontal,one,hexagon,crit,FALSE
participant011,distractors4,orientredundant,hexagon,setsize09,NA,vertical,five,hexagon,crit,FALSE
participant011,distractors4,orientredundant,vertical striped square,setsize09,NA,vertical,one,square,crit,TRUE
participant012,distractors0,orientredundant,horizontal striped pentagon,setsize16,NA,horizontal,four,pentagon,crit,TRUE
participant012,distractors0,orientredundant,vertical striped square,setsize16,NA,vertical,sixteen,square,crit,TRUE
participant012,distractors1,orientredundant,horizontal striped square,setsize16,NA,horizontal,nine,square,crit,TRUE
participant012,distractors1,orientredundant,vertical striped hexagon,setsize16,NA,vertical,twelve,hexagon,crit,TRUE
participant012,distractors2,orientredundant,horizontal striped circle,setsize16,NA,horizontal,five,circle,crit,TRUE
participant012,distractors2,orientredundant,vertical striped hexagon,setsize16,NA,vertical,twelve,hexagon,crit,TRUE
participant012,distractors3,orientredundant,vertical striped circle,setsize16,NA,vertical,eight,circle,crit,TRUE
participant012,distractors3,orientredundant,vertical striped pentagon,setsize16,NA,vertical,three,pentagon,crit,TRUE
participant012,distractors4,orientredundant,vertical striped pentagon,setsize16,NA,vertical,one,pentagon,crit,TRUE
participant012,distractors4,orientredundant,vertical striped square,setsize16,NA,vertical,two,square,crit,TRUE
participant012,distractors0,orientredundant,horizontal striped pentagon,setsize03,NA,horizontal,one,pentagon,crit,TRUE
participant012,distractors0,orientredundant,vertical striped hexagon,setsize03,NA,vertical,two,hexagon,crit,TRUE
participant012,distractors1,orientredundant,horizontal striped hexagon,setsize03,NA,horizontal,three,hexagon,crit,TRUE
participant012,distractors1,orientredundant,horizontal striped square,setsize03,NA,horizontal,three,square,crit,TRUE
participant012,distractors0,orientredundant,horizontal striped circle,setsize06,NA,horizontal,four,circle,crit,TRUE
participant012,distractors0,orientredundant,horizontal striped square,setsize06,NA,horizontal,six,square,crit,TRUE
participant012,distractors1,orientredundant,vertical striped circle,setsize06,NA,vertical,one,circle,crit,TRUE
participant012,distractors1,orientredundant,vertical striped pentagon,setsize06,NA,vertical,four,pentagon,crit,TRUE
participant012,distractors2,orientredundant,horizontal striped circle,setsize06,NA,horizontal,three,circle,crit,TRUE
participant012,distractors2,orientredundant,horizontal striped pentagon,setsize06,NA,horizontal,six,pentagon,crit,TRUE
participant012,distractors3,orientredundant,vertical striped hexagon,setsize06,NA,vertical,one,hexagon,crit,TRUE
participant012,distractors3,orientredundant,vertical striped pentagon,setsize06,NA,vertical,four,pentagon,crit,TRUE
participant012,distractors4,orientredundant,horizontal striped hexagon,setsize06,NA,horizontal,two,hexagon,crit,TRUE
participant012,distractors4,orientredundant,vertical striped hexagon,setsize06,NA,vertical,four,hexagon,crit,TRUE
participant012,distractors0,orientredundant,horizontal striped hexagon,setsize09,NA,horizontal,five,hexagon,crit,TRUE
participant012,distractors0,orientredundant,horizontal striped square,setsize09,NA,horizontal,nine,square,crit,TRUE
participant012,distractors1,orientredundant,horizontal striped circle,setsize09,NA,horizontal,five,circle,crit,TRUE
participant012,distractors1,orientredundant,vertical striped square,setsize09,NA,vertical,six,square,crit,TRUE
participant012,distractors2,orientredundant,horizontal striped hexagon,setsize09,NA,horizontal,five,hexagon,crit,TRUE
participant012,distractors2,orientredundant,horizontal striped square,setsize09,NA,horizontal,one,square,crit,TRUE
participant012,distractors3,orientredundant,vertical striped pentagon,setsize09,NA,vertical,four,pentagon,crit,TRUE
participant012,distractors3,orientredundant,vertical striped square,setsize09,NA,vertical,five,square,crit,TRUE
participant012,distractors4,orientredundant,vertical striped hexagon,setsize09,NA,vertical,two,hexagon,crit,TRUE
participant012,distractors4,orientredundant,vertical striped pentagon,setsize09,NA,vertical,eight,pentagon,crit,TRUE
participant013,distractors0,colorredundant,blue hexagon,setsize16,blue,NA,four,hexagon,crit,TRUE
participant013,distractors0,colorredundant,green pentagon,setsize16,green,NA,nine,pentagon,crit,TRUE
participant013,distractors1,colorredundant,blue circle,setsize16,blue,NA,eight,circle,crit,TRUE
participant013,distractors1,colorredundant,green pentagon,setsize16,green,NA,two,pentagon,crit,TRUE
participant013,distractors2,colorredundant,blue hexagon,setsize16,blue,NA,ten,hexagon,crit,TRUE
participant013,distractors2,colorredundant,green square,setsize16,green,NA,fifteen,square,crit,TRUE
participant013,distractors3,colorredundant,blue hexagon,setsize16,blue,NA,ten,hexagon,crit,TRUE
participant013,distractors3,colorredundant,green hexagon,setsize16,green,NA,one,hexagon,crit,TRUE
participant013,distractors4,colorredundant,blue pentagon,setsize16,blue,NA,four,hexagon,crit,TRUE
participant013,distractors4,colorredundant,blue square,setsize16,blue,NA,five,square,crit,TRUE
participant013,distractors0,colorredundant,blue hexagon,setsize03,blue,NA,one,hexagon,crit,TRUE
participant013,distractors0,colorredundant,blue pentagon,setsize03,blue,NA,three,pentagon,crit,TRUE
participant013,distractors1,colorredundant,green circle,setsize03,green,NA,two,circle,crit,TRUE
participant013,distractors1,colorredundant,green pentagon,setsize03,green,NA,two,pentagon,crit,TRUE
participant013,distractors0,colorredundant,blue pentagon,setsize06,blue,NA,one,pentagon,crit,TRUE
participant013,distractors0,colorredundant,green square,setsize06,green,NA,two,square,crit,TRUE
participant013,distractors1,colorredundant,blue circle,setsize06,blue,NA,two,circle,crit,TRUE
participant013,distractors1,colorredundant,green circle,setsize06,green,NA,five,circle,crit,TRUE
participant013,distractors2,colorredundant,blue square,setsize06,blue,NA,five,square,crit,TRUE
participant013,distractors2,colorredundant,green square,setsize06,green,NA,five,square,crit,TRUE
participant013,distractors3,colorredundant,green hexagon,setsize06,green,NA,five,hexagon,crit,TRUE
participant013,distractors3,colorredundant,green hexagon,setsize06,green,NA,six,hexagon,crit,TRUE
participant013,distractors4,colorredundant,blue hexagon,setsize06,blue,NA,two,hexagon,crit,TRUE
participant013,distractors4,colorredundant,green hexagon,setsize06,green,NA,three,hexagon,crit,TRUE
participant013,distractors0,colorredundant,green hexagon,setsize09,green,NA,nine,hexagon,crit,TRUE
participant013,distractors0,colorredundant,green hexagon,setsize09,green,NA,three,hexagon,crit,TRUE
participant013,distractors1,colorredundant,green hexagon,setsize09,green,NA,five,hexagon,crit,TRUE
participant013,distractors1,colorredundant,green hexagon,setsize09,green,NA,nine,hexagon,crit,TRUE
participant013,distractors2,colorredundant,blue square,setsize09,blue,NA,one,square,crit,TRUE
participant013,distractors2,colorredundant,green square,setsize09,green,NA,three,square,crit,TRUE
participant013,distractors3,colorredundant,green pentagon,setsize09,green,NA,eight,pentagon,crit,TRUE
participant013,distractors3,colorredundant,green pentagon,setsize09,green,NA,eight,pentagon,crit,TRUE
participant013,distractors4,colorredundant,blue hexagon,setsize09,blue,NA,nine,hexagon,crit,TRUE
participant013,distractors4,colorredundant,green pentagon,setsize09,green,NA,five,pentagon,crit,TRUE
participant014,distractors0,orientredundant,horizontal striped hexagon,setsize16,NA,horizontal,five,hexagon,crit,TRUE
