participant,utc,list,dimension,phase,response,step
participant115,1724279937424,list4,metal,materialStaircase,metal,2
participant115,1724279939824,list4,wood,materialStaircase,wood,4
participant115,1724279942334,list4,wood,materialStaircase,wood,4
participant115,1724279943293,list4,metal,materialStaircase,metal,2
participant115,1724279944161,list4,metal,materialStaircase,metal,3
participant115,1724279945012,list4,metal,materialStaircase,metal,3
participant115,1724279945956,list4,metal,materialStaircase,metal,4
participant115,1724279946903,list4,metal,materialStaircase,metal,4
participant115,1724279947768,list4,wood,materialStaircase,metal,5
participant115,1724279948802,list4,wood,materialStaircase,metal,4
participant115,1724279949733,list4,metal,materialStaircase,metal,5
participant115,1724279950621,list4,wood,materialStaircase,metal,3
participant115,1724279951492,list4,wood,materialStaircase,metal,2
participant115,1724279952601,list4,metal,materialStaircase,metal,5
participant115,1724279953715,list4,wood,materialStaircase,wood,1
participant115,1724279955161,list4,metal,materialStaircase,wood,6
participant115,1724279956308,list4,metal,materialStaircase,metal,5
participant115,1724279957171,list4,metal,materialStaircase,metal,5
participant115,1724279958653,list4,metal,materialStaircase,wood,6
participant115,1724279959374,list4,metal,materialStaircase,wood,5
participant115,1724279960464,list4,wood,materialStaircase,wood,1
participant115,1724279961330,list4,wood,materialStaircase,wood,2
participant115,1724279962393,list4,metal,materialStaircase,metal,4
participant115,1724279963248,list4,metal,materialStaircase,metal,4
participant115,1724279964313,list4,wood,materialStaircase,wood,2
participant115,1724279965871,list4,wood,materialStaircase,wood,3
participant115,1724279966967,list4,wood,materialStaircase,wood,3
participant115,1724279968155,list4,wood,materialStaircase,wood,4
participant115,1724279969094,list4,wood,materialStaircase,metal,4
participant115,1724279969844,list4,wood,materialStaircase,metal,3
participant115,1724279973873,list4,wood,materialStaircase,metal,2
participant115,1724279975197,list4,wood,materialStaircase,wood,1
participant115,1724279976422,list4,wood,materialStaircase,wood,1
participant116,1724260308403,list3,metal,materialStaircase,metal,0
participant116,1724260309977,list3,metal,materialStaircase,metal,0
participant116,1724260310938,list3,wood,materialStaircase,wood,0
participant116,1724260312127,list3,metal,materialStaircase,metal,1
participant116,1724260313143,list3,wood,materialStaircase,wood,0
participant116,1724260314069,list3,metal,materialStaircase,metal,1
participant116,1724260314979,list3,wood,materialStaircase,wood,1
participant116,1724260315850,list3,wood,materialStaircase,wood,1
participant116,1724260316843,list3,metal,materialStaircase,metal,2
participant116,1724260317757,list3,metal,materialStaircase,metal,2
participant116,1724260318691,list3,wood,materialStaircase,wood,2
participant116,1724260319865,list3,metal,materialStaircase,metal,3
participant116,1724260320870,list3,metal,materialStaircase,metal,3
participant116,1724260322176,list3,metal,materialStaircase,metal,4
participant116,1724260323158,list3,wood,materialStaircase,wood,2
participant116,1724260324914,list3,metal,materialStaircase,wood,4
participant116,1724260326607,list3,wood,materialStaircase,wood,3
participant116,1724260327685,list3,wood,materialStaircase,wood,3
participant116,1724260328671,list3,metal,materialStaircase,metal,3
participant116,1724260329761,list3,wood,materialStaircase,wood,4
participant116,1724260330822,list3,metal,materialStaircase,metal,3
participant116,1724260331877,list3,metal,materialStaircase,metal,4
participant116,1724260332933,list3,wood,materialStaircase,metal,4
participant116,1724260333956,list3,metal,materialStaircase,metal,4
participant116,1724260335189,list3,wood,materialStaircase,metal,3
participant116,1724260336315,list3,metal,materialStaircase,metal,5
participant116,1724260338131,list3,metal,materialStaircase,wood,5
participant116,1724260339318,list3,metal,materialStaircase,metal,4
participant116,1724260340346,list3,wood,materialStaircase,wood,2
participant116,1724260341665,list3,metal,materialStaircase,metal,4
participant116,1724260343294,list3,wood,materialStaircase,wood,2
participant116,1724260344378,list3,wood,materialStaircase,wood,3
participant116,1724260345396,list3,wood,materialStaircase,wood,3
participant116,1724260346458,list3,wood,materialStaircase,metal,4
participant116,1724260347448,list3,wood,materialStaircase,wood,3
participant116,1724260348350,list3,wood,materialStaircase,wood,3
participant117,1724260406572,list3,metal,materialStaircase,metal,0
participant117,1724260407589,list3,wood,materialStaircase,wood,0
participant117,1724260408468,list3,wood,materialStaircase,wood,0
participant117,1724260409391,list3,metal,materialStaircase,metal,0
participant117,1724260410528,list3,wood,materialStaircase,wood,1
participant117,1724260411620,list3,wood,materialStaircase,wood,1
participant117,1724260412794,list3,metal,materialStaircase,metal,1
participant117,1724260414089,list3,wood,materialStaircase,wood,2
participant117,1724260415129,list3,wood,materialStaircase,wood,2
participant117,1724260416229,list3,wood,materialStaircase,metal,3
participant117,1724260417277,list3,wood,materialStaircase,wood,2
participant117,1724260418210,list3,metal,materialStaircase,metal,1
participant117,1724260419338,list3,metal,materialStaircase,metal,2
participant117,1724260420297,list3,wood,materialStaircase,wood,2
participant117,1724260421444,list3,wood,materialStaircase,wood,3
participant117,1724260422325,list3,metal,materialStaircase,metal,2
participant117,1724260423556,list3,wood,materialStaircase,wood,3
participant117,1724260424880,list3,wood,materialStaircase,wood,4
participant117,1724260426000,list3,metal,materialStaircase,metal,3
participant117,1724260427009,list3,metal,materialStaircase,metal,3
participant117,1724260427956,list3,wood,materialStaircase,wood,4
participant117,1724260429200,list3,metal,materialStaircase,wood,4
participant117,1724260430213,list3,metal,materialStaircase,metal,3
participant117,1724260432902,list3,wood,materialStaircase,wood,5
participant117,1724260434374,list3,metal,materialStaircase,metal,3
participant117,1724260435323,list3,wood,materialStaircase,wood,5
participant117,1724260436173,list3,wood,materialStaircase,metal,6
participant117,1724260437124,list3,metal,materialStaircase,wood,4
participant117,1724260437965,list3,metal,materialStaircase,metal,3
participant117,1724260438805,list3,wood,materialStaircase,wood,5
participant117,1724260439732,list3,metal,materialStaircase,metal,3
participant117,1724260440586,list3,wood,materialStaircase,wood,5
participant118,1724279935965,list4,wood,materialStaircase,wood,0
participant118,1724279937106,list4,wood,materialStaircase,wood,0
participant118,1724279938128,list4,metal,materialStaircase,metal,0
participant118,1724279939698,list4,wood,materialStaircase,wood,1
participant118,1724279940745,list4,wood,materialStaircase,wood,1
participant118,1724279941651,list4,metal,materialStaircase,metal,0
participant118,1724279942924,list4,wood,materialStaircase,wood,2
participant118,1724279944640,list4,metal,materialStaircase,metal,1
participant118,1724279946200,list4,wood,materialStaircase,wood,2
participant118,1724279947639,list4,metal,materialStaircase,metal,1
participant118,1724279949874,list4,wood,materialStaircase,wood,3
participant118,1724279952099,list4,metal,materialStaircase,metal,2
participant118,1724279953975,list4,wood,materialStaircase,metal,3
participant118,1724279955153,list4,wood,materialStaircase,wood,2
participant118,1724279956288,list4,wood,materialStaircase,wood,2
participant118,1724279957174,list4,wood,materialStaircase,wood,3
participant118,1724279958110,list4,wood,materialStaircase,wood,3
participant118,1724279958961,list4,metal,materialStaircase,metal,2
participant118,1724279959907,list4,wood,materialStaircase,wood,4
participant118,1724279960798,list4,wood,materialStaircase,wood,4
participant118,1724279961769,list4,metal,materialStaircase,metal,3
participant118,1724279962629,list4,metal,materialStaircase,metal,3
participant118,1724279963666,list4,wood,materialStaircase,metal,5
participant118,1724279964522,list4,metal,materialStaircase,metal,4
participant118,1724279965347,list4,metal,materialStaircase,metal,4
participant118,1724279966806,list4,metal,materialStaircase,metal,5
participant118,1724279967662,list4,wood,materialStaircase,metal,4
participant118,1724279968704,list4,metal,materialStaircase,metal,5
participant118,1724279970839,list4,wood,materialStaircase,metal,3
participant118,1724279971759,list4,metal,materialStaircase,metal,6
participant118,1724279972937,list4,metal,materialStaircase,metal,6
participant118,1724279974139,list4,metal,materialStaircase,wood,7
participant118,1724279975070,list4,wood,materialStaircase,wood,2
participant118,1724279976173,list4,metal,materialStaircase,wood,6
participant118,1724279978321,list4,wood,materialStaircase,metal,2
participant118,1724279980323,list4,metal,materialStaircase,wood,5
participant118,1724279981421,list4,metal,materialStaircase,metal,4
participant118,1724279982423,list4,wood,materialStaircase,wood,1
participant118,1724279983274,list4,metal,materialStaircase,metal,4
participant118,1724279984340,list4,metal,materialStaircase,metal,5
participant118,1724279985291,list4,metal,materialStaircase,metal,5
participant118,1724279986312,list4,metal,materialStaircase,metal,6
participant118,1724279987129,list4,metal,materialStaircase,metal,6
participant118,1724279988210,list4,metal,materialStaircase,metal,7
participant118,1724279989167,list4,metal,materialStaircase,metal,7
participant118,1724279990158,list4,metal,materialStaircase,wood,8
participant118,1724279991079,list4,metal,materialStaircase,metal,7
participant118,1724279992976,list4,metal,materialStaircase,metal,7
participant120,1724260356145,list3,wood,materialStaircase,metal,0
participant120,1724260358809,list3,metal,materialStaircase,metal,0
participant120,1724260360072,list3,metal,materialStaircase,metal,0
participant120,1724260362144,list3,metal,materialStaircase,metal,1
participant120,1724260364664,list3,metal,materialStaircase,metal,1
participant120,1724260367271,list3,wood,materialStaircase,wood,0
participant120,1724260369624,list3,metal,materialStaircase,metal,2
participant120,1724260371129,list3,wood,materialStaircase,wood,0
participant120,1724260372964,list3,wood,materialStaircase,wood,1
participant120,1724260374501,list3,wood,materialStaircase,wood,1
participant120,1724260376588,list3,metal,materialStaircase,metal,2
participant120,1724260378526,list3,metal,materialStaircase,metal,3
participant120,1724260380517,list3,wood,materialStaircase,wood,2
participant120,1724260382077,list3,wood,materialStaircase,wood,2
participant120,1724260383766,list3,metal,materialStaircase,metal,3
participant120,1724260387644,list3,metal,materialStaircase,metal,4
participant120,1724260390237,list3,wood,materialStaircase,wood,3
participant120,1724260391933,list3,metal,materialStaircase,wood,4
participant120,1724260393693,list3,metal,materialStaircase,metal,3
participant120,1724260395405,list3,metal,materialStaircase,metal,3
participant120,1724260397205,list3,wood,materialStaircase,wood,3
participant120,1724260398933,list3,metal,materialStaircase,wood,4
participant120,1724260400381,list3,wood,materialStaircase,wood,4
participant120,1724260401997,list3,metal,materialStaircase,metal,3
participant120,1724260403557,list3,metal,materialStaircase,metal,3
participant120,1724260405733,list3,wood,materialStaircase,wood,4
participant120,1724260408484,list3,wood,materialStaircase,wood,5
participant120,1724260409869,list3,wood,materialStaircase,wood,5
participant120,1724260411604,list3,wood,materialStaircase,metal,6
participant120,1724260413373,list3,wood,materialStaircase,wood,5
participant120,1724260415333,list3,wood,materialStaircase,wood,5
participant120,1724260416941,list3,wood,materialStaircase,metal,6
participant120,1724260419133,list3,wood,materialStaircase,metal,5
participant120,1724260420869,list3,wood,materialStaircase,wood,4
